id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:0042975	peroxisome proliferator activated receptor binding	0.00094431561165738	29	1.60861513541631	0.0104640136566607	0.0390078615603328	73426	9	10	1.38291385135135	0.0867006549358806	0.300117651701125
GO:0015925	galactosidase activity	0.000185556222223582	9	2.54061179351488	0.010602047822442	0.0394446267409751	162173	4	6	1.02438063063063	0.648712831916689	0.880163138781437
GO:0008309	double-stranded DNA exodeoxyribonuclease activity	0.000186499484962035	9	2.52776208276	0.0109260781588034	0.0405703098627474	17447	6	7	1.31706081081081	0.235113741483201	0.504960194776421
GO:0003899	DNA-directed RNA polymerase activity	0.00119874567242604	35	1.5293691108856	0.0109899900288762	0.0407276101070118	20029	21	29	1.112689305685	0.267319632128761	0.551565616510217
GO:0016018	cyclosporin A binding	0.00103184161133229	31	1.57369287455215	0.0111068912585284	0.0410802827370228	99660	8	14	0.87804054054054	0.818221627801147	0.977892769036994
GO:0015631	tubulin binding	0.0349311069098403	726	1.0886683447837	0.0111374435842526	0.0411128288559324	112449	292	371	1.20937659357471	5.30517543824688e-09	1.72875544453217e-07
GO:0048185	activin binding	0.00145650013012856	41	1.47449957366006	0.0111978593650284	0.0412552713448414	112263	9	11	1.25719441031941	0.201598542805295	0.470396599879021
GO:0097177	mitochondrial ribosome binding	0.000324785342633023	13	2.09661289766653	0.011309400928433	0.0415851512738101	13636	7	11	0.977817874692875	0.670436993128164	0.89297104792969
GO:0000400	four-way junction DNA binding	0.000950814286843162	29	1.59762048860814	0.0113769301341624	0.0417522290360522	45062	17	17	1.53657094594595	0.000671215814326342	0.00851407979246165
GO:0016670	oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor	0.000398827212536882	15	1.97005249275172	0.0115984438049861	0.0424826720764025	33589	8	10	1.22925675675676	0.263271673794025	0.544998317054443
GO:0120545	nucleic acid conformation isomerase activity	0.0120892930170648	266	1.15252951225314	0.0120611178415834	0.0440459968904839	81718	121	150	1.23950056306306	1.96333291819256e-05	0.000360262059746013
GO:0106256	hydroperoxy icosatetraenoate dehydratase activity	0.000363929214455526	14	2.01503427633201	0.0120718658144289	0.0440459968904839	47716	6	7	1.31706081081081	0.235113741483201	0.504960194776421
GO:0019706	protein-cysteine S-palmitoyltransferase activity	0.00142309378752172	40	1.47230501343845	0.0123557574200926	0.0449084260076443	86825	20	26	1.18197765072765	0.143348240091981	0.386488122359263
GO:0019707	protein-cysteine S-acyltransferase activity	0.00142309378752172	40	1.47230501343845	0.0123557574200926	0.0449084260076443	86825	20	26	1.18197765072765	0.143348240091981	0.386488122359263
GO:0015220	choline transmembrane transporter activity	0.000593551907729605	20	1.76499147814704	0.0124037598188441	0.0449963647938874	107596	4	8	0.768285472972973	0.894878500349953	1
